,Commodity,Price Date,Price
30143,"Fuel (diesel, heating, parallel market)",2023-11-15,14500.0
30144,"Fuel (diesel, heating, parallel market)",2023-12-15,15000.0
30145,"Fuel (diesel, heating, parallel market)",2024-01-15,15013.157974
30146,"Fuel (diesel, heating, parallel market)",2024-02-15,14620.689688
30147,"Fuel (diesel, heating, parallel market)",2024-03-15,14096.774106
30148,"Fuel (diesel, heating, parallel market)",2024-04-15,13833.333255
30149,"Fuel (diesel, heating, parallel market)",2024-05-15,15612.903262
30150,"Fuel (diesel, heating, parallel market)",2024-06-15,17516.666767
30151,"Fuel (diesel, heating, parallel market)",2024-07-15,16983.870869
30152,"Fuel (diesel, heating, parallel market)",2024-08-15,17548.386951
30153,"Fuel (diesel, heating, parallel market)",2024-09-15,17783.333302
30154,"Fuel (diesel, heating, parallel market)",2024-10-15,18387.096737
30155,"Fuel (diesel, heating, parallel market)",2024-11-15,18599.999929
30156,"Fuel (diesel, heating, parallel market)",2024-12-15,24250.000656
30157,"Fuel (diesel, heating, parallel market)",2025-01-15,13538.461642
30158,"Fuel (diesel, heating, parallel market)",2025-02-15,13000.0
30159,"Fuel (diesel, heating, parallel market)",2025-03-15,20599.0078
30160,"Fuel (diesel, heating, parallel market)",2025-04-15,21049.8535
30161,"Fuel (diesel, heating, parallel market)",2025-05-15,21501.4629
30162,"Fuel (diesel, heating, parallel market)",2025-06-15,21953.3613
30163,"Fuel (diesel, transport, parallel market)",2023-01-15,10000.0
30164,"Fuel (diesel, transport, parallel market)",2023-02-15,7291.304386
30165,"Fuel (diesel, transport, parallel market)",2023-03-15,7475.806468
30166,"Fuel (diesel, transport, parallel market)",2023-04-15,8000.0
30167,"Fuel (diesel, transport, parallel market)",2023-06-15,7528.846063
30168,"Fuel (diesel, transport, parallel market)",2023-07-15,7564.51607
30169,"Fuel (diesel, transport, parallel market)",2023-08-15,10879.032283
30170,"Fuel (diesel, transport, parallel market)",2023-09-15,14691.666649
30171,"Fuel (diesel, transport, parallel market)",2023-10-15,15000.0
30172,"Fuel (diesel, transport, parallel market)",2023-12-15,15000.0
30173,"Fuel (diesel, transport, parallel market)",2024-01-15,15013.157974
30174,"Fuel (diesel, transport, parallel market)",2024-02-15,14620.689688
30175,"Fuel (diesel, transport, parallel market)",2024-03-15,13983.870869
30176,"Fuel (diesel, transport, parallel market)",2024-04-15,13833.333255
30177,"Fuel (diesel, transport, parallel market)",2024-05-15,15612.903262
30178,"Fuel (diesel, transport, parallel market)",2024-06-15,17516.666767
30179,"Fuel (diesel, transport, parallel market)",2024-07-15,16983.870869
30180,"Fuel (diesel, transport, parallel market)",2024-08-15,17548.386951
30181,"Fuel (diesel, transport, parallel market)",2024-09-15,17783.333302
30182,"Fuel (diesel, transport, parallel market)",2024-10-15,18387.096737
30183,"Fuel (diesel, transport, parallel market)",2024-11-15,18599.999929
30184,"Fuel (diesel, transport, parallel market)",2024-12-15,24250.000656
30185,"Fuel (diesel, transport, parallel market)",2025-01-15,13538.461642
30186,"Fuel (diesel, transport, parallel market)",2025-02-15,13000.0
30187,"Fuel (diesel, transport, parallel market)",2025-03-15,20868.3496
30188,"Fuel (diesel, transport, parallel market)",2025-04-15,21394.252
30189,"Fuel (diesel, transport, parallel market)",2025-05-15,21865.1563
30190,"Fuel (diesel, transport, parallel market)",2025-06-15,22376.9082
30191,Fuel (diesel),2023-01-15,700.0
30192,Fuel (diesel),2023-02-15,700.0
30193,Fuel (diesel),2023-03-15,700.0
30194,Fuel (diesel),2023-04-15,700.0
30195,Fuel (diesel),2023-05-15,700.0
30196,Fuel (diesel),2023-06-15,700.0
30197,Fuel (diesel),2023-07-15,700.0
30198,Fuel (diesel),2023-08-15,1014.516062
30199,Fuel (diesel),2023-09-15,2000.0
30200,Fuel (diesel),2023-10-15,2000.0
30201,Fuel (diesel),2023-11-15,2000.0
30202,Fuel (diesel),2023-12-15,2045.161294
30203,Fuel (diesel),2024-01-15,4465.789652
30204,Fuel (diesel),2024-02-15,2200.0
30205,Fuel (diesel),2024-03-15,2200.0
30206,Fuel (diesel),2024-04-15,2200.0
30207,Fuel (diesel),2024-05-15,2200.0
30208,Fuel (diesel),2024-06-15,2200.0
30209,Fuel (diesel),2024-07-15,2200.0
30210,Fuel (diesel),2024-08-15,2200.0
30211,Fuel (diesel),2024-09-15,2200.0
30212,Fuel (diesel),2024-10-15,4458.064883
30213,Fuel (diesel),2024-11-15,5000.0
30214,Fuel (diesel),2024-12-15,5000.0
30215,Fuel (diesel),2025-01-15,14500.0
30216,Fuel (diesel),2025-02-15,5201.9214
30217,Fuel (diesel),2025-03-15,5438.2559
30218,Fuel (diesel),2025-04-15,5456.4893
30219,Fuel (diesel),2025-05-15,5639.7349
30220,Fuel (diesel),2025-06-15,5698.1348
30270,Oil,2023-01-15,17166.6666
30271,Oil,2023-02-15,19891.304383
30272,Oil,2023-03-15,19994.602224
30273,Oil,2023-04-15,20167.0
30274,Oil,2023-06-15,18583.333245
30275,Oil,2023-07-15,18215.042818
30276,Oil,2023-08-15,23666.645161
30277,Oil,2023-09-15,26738.933321
30278,Oil,2023-10-15,27333.0
30279,Oil,2023-11-15,24203.701637
30280,Oil,2023-12-15,25161.29008
30281,Oil,2024-01-15,26482.455327
30282,Oil,2024-02-15,28000.0
30283,Oil,2024-03-15,24967.741738
30284,Oil,2024-04-15,23972.221909
30285,Oil,2024-05-15,25204.299044
30286,Oil,2024-06-15,24377.779291
30287,Oil,2024-07-15,24344.08942
30288,Oil,2024-08-15,24489.245491
30289,Oil,2024-09-15,24733.333937
30290,Oil,2024-10-15,27741.935486
30291,Oil,2024-11-15,27577.776806
30292,Oil,2024-12-15,26124.99989
30293,Oil,2025-01-15,21179.488111
30294,Oil,2025-02-15,21000.0
30295,Oil,2025-03-15,29625.2188
30296,Oil,2025-04-15,37942.7422
30297,Oil,2025-05-15,40021.1406
30298,Oil,2025-06-15,36676.6563
30299,"Fuel (diesel, heating, parallel market)",2023-01-15,10500.0
30300,"Fuel (diesel, heating, parallel market)",2023-02-15,8500.0
30301,"Fuel (diesel, heating, parallel market)",2023-03-15,8290.322553
30302,"Fuel (diesel, heating, parallel market)",2023-04-15,8250.0
30303,"Fuel (diesel, heating, parallel market)",2023-05-15,7000.0
30304,"Fuel (diesel, heating, parallel market)",2023-06-15,7000.0
30305,"Fuel (diesel, heating, parallel market)",2023-07-15,7596.774106
30306,"Fuel (diesel, heating, parallel market)",2023-08-15,11500.0
30307,"Fuel (diesel, heating, parallel market)",2023-09-15,14650.000245
30308,"Fuel (diesel, heating, parallel market)",2023-10-15,15000.0
30309,"Fuel (diesel, heating, parallel market)",2023-11-15,14166.666549
30310,"Fuel (diesel, heating, parallel market)",2023-12-15,14000.0
30311,"Fuel (diesel, heating, parallel market)",2024-01-15,14000.0
30312,"Fuel (diesel, heating, parallel market)",2024-02-15,14000.0
30313,"Fuel (diesel, heating, parallel market)",2024-03-15,14000.0
30314,"Fuel (diesel, heating, parallel market)",2024-04-15,14000.0
30315,"Fuel (diesel, heating, parallel market)",2024-05-15,14000.0
30316,"Fuel (diesel, heating, parallel market)",2024-06-15,14000.0
30317,"Fuel (diesel, heating, parallel market)",2024-07-15,16000.0
30318,"Fuel (diesel, heating, parallel market)",2024-08-15,16000.0
30319,"Fuel (diesel, heating, parallel market)",2024-09-15,16533.333302
30320,"Fuel (diesel, heating, parallel market)",2024-10-15,18000.0
30321,"Fuel (diesel, heating, parallel market)",2024-11-15,19333.333333
30322,"Fuel (diesel, heating, parallel market)",2024-12-15,22333.333488
30323,"Fuel (diesel, heating, parallel market)",2025-01-15,18821.5879
30324,"Fuel (diesel, heating, parallel market)",2025-02-15,18945.7852
30325,"Fuel (diesel, heating, parallel market)",2025-03-15,19130.1406
30326,"Fuel (diesel, heating, parallel market)",2025-04-15,19399.8945
30327,"Fuel (diesel, heating, parallel market)",2025-05-15,19755.8379
30328,"Fuel (diesel, heating, parallel market)",2025-06-15,20177.3555
30329,"Fuel (diesel, transport, parallel market)",2023-01-15,10500.0
30330,"Fuel (diesel, transport, parallel market)",2023-02-15,8347.826073
30331,"Fuel (diesel, transport, parallel market)",2023-03-15,8500.0
30332,"Fuel (diesel, transport, parallel market)",2023-04-15,8500.0
30333,"Fuel (diesel, transport, parallel market)",2023-06-15,7000.0
30334,"Fuel (diesel, transport, parallel market)",2023-07-15,7241.935491
30335,"Fuel (diesel, transport, parallel market)",2023-08-15,10403.225646
30336,"Fuel (diesel, transport, parallel market)",2023-09-15,16000.0
30337,"Fuel (diesel, transport, parallel market)",2023-10-15,16000.0
30338,"Fuel (diesel, transport, parallel market)",2023-11-15,14000.0
30339,"Fuel (diesel, transport, parallel market)",2023-12-15,14000.0
30340,"Fuel (diesel, transport, parallel market)",2024-01-15,14000.0
30341,"Fuel (diesel, transport, parallel market)",2024-02-15,14000.0
30342,"Fuel (diesel, transport, parallel market)",2024-03-15,14000.0
30343,"Fuel (diesel, transport, parallel market)",2024-04-15,14000.0
30344,"Fuel (diesel, transport, parallel market)",2024-05-15,14000.0
30345,"Fuel (diesel, transport, parallel market)",2024-06-15,14000.0
30346,"Fuel (diesel, transport, parallel market)",2024-07-15,16000.0
30347,"Fuel (diesel, transport, parallel market)",2024-08-15,16000.0
30348,"Fuel (diesel, transport, parallel market)",2024-09-15,16533.333302
30349,"Fuel (diesel, transport, parallel market)",2024-10-15,18000.0
30350,"Fuel (diesel, transport, parallel market)",2024-11-15,19333.333333
30351,"Fuel (diesel, transport, parallel market)",2024-12-15,22333.333488
30352,"Fuel (diesel, transport, parallel market)",2025-01-15,19119.0176
30353,"Fuel (diesel, transport, parallel market)",2025-02-15,19546.3184
30354,"Fuel (diesel, transport, parallel market)",2025-03-15,19951.291
30355,"Fuel (diesel, transport, parallel market)",2025-04-15,20368.582
30356,"Fuel (diesel, transport, parallel market)",2025-05-15,20786.0996
30357,"Fuel (diesel, transport, parallel market)",2025-06-15,21201.5117
30358,Fuel (diesel),2023-01-15,750.0
30359,Fuel (diesel),2023-02-15,750.0
30360,Fuel (diesel),2023-03-15,750.0
30361,Fuel (diesel),2023-04-15,750.0
30362,Fuel (diesel),2023-05-15,750.0
30363,Fuel (diesel),2023-06-15,750.0
30364,Fuel (diesel),2023-07-15,750.0
30365,Fuel (diesel),2023-08-15,958.333211
30366,Fuel (diesel),2023-09-15,2000.0
30367,Fuel (diesel),2023-10-15,2000.0
30368,Fuel (diesel),2023-11-15,2000.0
30369,Fuel (diesel),2023-12-15,2067.741942
30370,Fuel (diesel),2024-01-15,4476.315977
30371,Fuel (diesel),2024-02-15,2272.413813
30372,Fuel (diesel),2024-03-15,2300.0
30373,Fuel (diesel),2024-04-15,2300.0
30374,Fuel (diesel),2024-05-15,2300.0
30375,Fuel (diesel),2024-06-15,2300.0
30376,Fuel (diesel),2024-07-15,2300.0
30377,Fuel (diesel),2024-08-15,2300.0
30378,Fuel (diesel),2024-09-15,2300.0
30379,Fuel (diesel),2024-10-15,4638.710057
30380,Fuel (diesel),2024-11-15,5200.0
30381,Fuel (diesel),2024-12-15,8954.545625
30382,Fuel (diesel),2025-01-15,13242.307738
30383,Fuel (diesel),2025-02-15,13000.0
30384,Fuel (diesel),2025-03-15,16260.0596
30385,Fuel (diesel),2025-04-15,19493.584
30386,Fuel (diesel),2025-05-15,21726.3672
30387,Fuel (diesel),2025-06-15,22246.2832
30447,Oil,2023-01-15,17500.0
30448,Oil,2023-02-15,18240.579612
30449,Oil,2023-03-15,18537.49989
30450,Oil,2023-04-15,18000.0
30451,Oil,2023-06-15,15407.692402
30452,Oil,2023-07-15,18066.677492
30453,Oil,2023-08-15,24825.870769
30454,Oil,2023-09-15,27851.267082
30455,Oil,2023-10-15,24900.0
30456,Oil,2023-11-15,24313.33517
30457,Oil,2023-12-15,25817.129159
30458,Oil,2024-01-15,26434.236626
30459,Oil,2024-02-15,27517.172441
30460,Oil,2024-03-15,24236.741797
30461,Oil,2024-04-15,23222.222948
30462,Oil,2024-05-15,23860.216755
30463,Oil,2024-06-15,23677.778322
30464,Oil,2024-07-15,23935.483606
30465,Oil,2024-08-15,23887.096339
30466,Oil,2024-09-15,24583.333255
30467,Oil,2024-10-15,27629.031256
30468,Oil,2024-11-15,26983.333011
30469,Oil,2024-12-15,29863.636493
30470,Oil,2025-01-15,18955.127299
30471,Oil,2025-02-15,19000.0
30472,Oil,2025-03-15,28300.1777
30473,Oil,2025-04-15,28785.3496
30474,Oil,2025-05-15,29000.4141
30475,Oil,2025-06-15,29083.4512
30476,"Fuel (diesel, heating, parallel market)",2023-01-15,8000.0
30477,"Fuel (diesel, heating, parallel market)",2023-02-15,7500.0
30478,"Fuel (diesel, heating, parallel market)",2023-03-15,7080.645106
30479,"Fuel (diesel, heating, parallel market)",2023-04-15,7000.0
30480,"Fuel (diesel, heating, parallel market)",2023-05-15,6250.0
30481,"Fuel (diesel, heating, parallel market)",2023-06-15,5643.333267
30482,"Fuel (diesel, heating, parallel market)",2023-07-15,5677.419239
30483,"Fuel (diesel, heating, parallel market)",2023-08-15,9500.0
30484,"Fuel (diesel, heating, parallel market)",2023-09-15,14450.000385
30485,"Fuel (diesel, heating, parallel market)",2023-10-15,15000.0
30486,"Fuel (diesel, heating, parallel market)",2023-11-15,13716.666281
30487,"Fuel (diesel, heating, parallel market)",2023-12-15,11838.709371
30488,"Fuel (diesel, heating, parallel market)",2024-01-15,13907.894729
30489,"Fuel (diesel, heating, parallel market)",2024-02-15,14482.758753
30490,"Fuel (diesel, heating, parallel market)",2024-03-15,14000.0
30491,"Fuel (diesel, heating, parallel market)",2024-04-15,14000.0
30492,"Fuel (diesel, heating, parallel market)",2024-05-15,14000.0
30493,"Fuel (diesel, heating, parallel market)",2024-06-15,14000.0
30494,"Fuel (diesel, heating, parallel market)",2024-07-15,14000.0
30495,"Fuel (diesel, heating, parallel market)",2024-08-15,14000.0
30496,"Fuel (diesel, heating, parallel market)",2024-09-15,14000.0
30497,"Fuel (diesel, heating, parallel market)",2024-10-15,16774.193927
30498,"Fuel (diesel, heating, parallel market)",2024-11-15,18000.0
30499,"Fuel (diesel, heating, parallel market)",2024-12-15,17066.666604
30500,"Fuel (diesel, heating, parallel market)",2025-01-15,13676.923149
30501,"Fuel (diesel, heating, parallel market)",2025-02-15,13300.0
30502,"Fuel (diesel, heating, parallel market)",2025-03-15,13678.8438
30503,"Fuel (diesel, heating, parallel market)",2025-04-15,14338.21
30504,"Fuel (diesel, heating, parallel market)",2025-05-15,17161.4141
30505,"Fuel (diesel, heating, parallel market)",2025-06-15,18199.3047
30506,"Fuel (diesel, transport, parallel market)",2023-01-15,8333.3333
30507,"Fuel (diesel, transport, parallel market)",2023-02-15,7507.2464
30508,"Fuel (diesel, transport, parallel market)",2023-03-15,7000.0
30509,"Fuel (diesel, transport, parallel market)",2023-04-15,7000.0
30510,"Fuel (diesel, transport, parallel market)",2023-06-15,5500.0
30511,"Fuel (diesel, transport, parallel market)",2023-07-15,5500.0
30512,"Fuel (diesel, transport, parallel market)",2023-08-15,8532.257816
30513,"Fuel (diesel, transport, parallel market)",2023-09-15,15000.0
30514,"Fuel (diesel, transport, parallel market)",2023-10-15,15000.0
30515,"Fuel (diesel, transport, parallel market)",2023-11-15,13879.99982
30516,"Fuel (diesel, transport, parallel market)",2023-12-15,14774.193526
30517,"Fuel (diesel, transport, parallel market)",2024-01-15,13907.894729
30518,"Fuel (diesel, transport, parallel market)",2024-02-15,14482.758753
30519,"Fuel (diesel, transport, parallel market)",2024-03-15,14000.0
30520,"Fuel (diesel, transport, parallel market)",2024-04-15,14000.0
30521,"Fuel (diesel, transport, parallel market)",2024-05-15,14000.0
30522,"Fuel (diesel, transport, parallel market)",2024-06-15,14000.0
30523,"Fuel (diesel, transport, parallel market)",2024-07-15,14000.0
30524,"Fuel (diesel, transport, parallel market)",2024-08-15,14000.0
30525,"Fuel (diesel, transport, parallel market)",2024-09-15,14000.0
30526,"Fuel (diesel, transport, parallel market)",2024-10-15,16774.193927
30527,"Fuel (diesel, transport, parallel market)",2024-11-15,18000.0
30528,"Fuel (diesel, transport, parallel market)",2024-12-15,17066.666604
30529,"Fuel (diesel, transport, parallel market)",2025-01-15,13676.923149
30530,"Fuel (diesel, transport, parallel market)",2025-02-15,13300.0
30531,"Fuel (diesel, transport, parallel market)",2025-03-15,14549.5908
30532,"Fuel (diesel, transport, parallel market)",2025-04-15,15898.9521
30533,"Fuel (diesel, transport, parallel market)",2025-05-15,16967.6016
30534,"Fuel (diesel, transport, parallel market)",2025-06-15,16477.9238
30535,Fuel (diesel),2023-01-15,700.0
30536,Fuel (diesel),2023-02-15,700.0
30537,Fuel (diesel),2023-03-15,700.0
30538,Fuel (diesel),2023-04-15,700.0
30539,Fuel (diesel),2023-05-15,700.0
30540,Fuel (diesel),2023-06-15,700.0
30541,Fuel (diesel),2023-07-15,700.0
30542,Fuel (diesel),2023-08-15,916.66654
30543,Fuel (diesel),2023-09-15,2000.0
30544,Fuel (diesel),2023-10-15,2000.0
30545,Fuel (diesel),2023-11-15,2000.0
30546,Fuel (diesel),2023-12-15,2000.0
30547,Fuel (diesel),2024-01-15,4321.052814
30548,Fuel (diesel),2024-02-15,2000.0
30549,Fuel (diesel),2024-03-15,2000.0
30550,Fuel (diesel),2024-04-15,2000.0
30551,Fuel (diesel),2024-05-15,2000.0
30552,Fuel (diesel),2024-06-15,2000.0
30553,Fuel (diesel),2024-07-15,2000.0
30554,Fuel (diesel),2024-08-15,2000.0
30555,Fuel (diesel),2024-09-15,2000.0
30556,Fuel (diesel),2024-10-15,4419.355232
30557,Fuel (diesel),2024-11-15,5000.0
30558,Fuel (diesel),2024-12-15,10133.333675
30559,Fuel (diesel),2025-01-15,13446.153835
30560,Fuel (diesel),2025-02-15,13500.0
30561,Fuel (diesel),2025-03-15,2672.0469
30562,Fuel (diesel),2025-04-15,2788.0425
30563,Fuel (diesel),2025-05-15,2904.0383
30564,Fuel (diesel),2025-06-15,21670.8203
30624,Oil,2023-01-15,19400.0
30625,Oil,2023-02-15,19681.159501
30626,Oil,2023-03-15,18790.172115
30627,Oil,2023-04-15,18500.0
30628,Oil,2023-06-15,15967.923327
30629,Oil,2023-07-15,17165.698948
30630,Oil,2023-08-15,26279.903939
30631,Oil,2023-09-15,26289.066853
30632,Oil,2023-10-15,24667.0
30633,Oil,2023-11-15,22753.33508
30634,Oil,2023-12-15,24214.903294
30635,Oil,2024-01-15,25728.131399
30636,Oil,2024-02-15,27724.13813
30637,Oil,2024-03-15,24193.548212
30638,Oil,2024-04-15,23299.997619
30639,Oil,2024-05-15,23408.601959
30640,Oil,2024-06-15,23755.557405
30641,Oil,2024-07-15,24435.484364
30642,Oil,2024-08-15,24774.193454
30643,Oil,2024-09-15,26633.336364
30644,Oil,2024-10-15,28172.041797
30645,Oil,2024-11-15,27416.664158
30646,Oil,2024-12-15,28933.333395
30647,Oil,2025-01-15,20538.461642
30648,Oil,2025-02-15,20000.0
30649,Oil,2025-03-15,26912.957
30650,Oil,2025-04-15,29960.0977
30651,Oil,2025-05-15,30856.3691
30652,Oil,2025-06-15,27842.6367
30653,"Fuel (diesel, heating, parallel market)",2023-01-15,11000.0
30654,"Fuel (diesel, heating, parallel market)",2023-02-15,11000.0
30655,"Fuel (diesel, heating, parallel market)",2023-03-15,8903.225533
30656,"Fuel (diesel, heating, parallel market)",2023-04-15,8500.0
30657,"Fuel (diesel, heating, parallel market)",2023-05-15,7500.0
30658,"Fuel (diesel, heating, parallel market)",2023-06-15,7500.0
30659,"Fuel (diesel, heating, parallel market)",2023-07-15,7661.290176
30660,"Fuel (diesel, heating, parallel market)",2023-08-15,12500.0
30661,"Fuel (diesel, heating, parallel market)",2023-09-15,15200.00021
30662,"Fuel (diesel, heating, parallel market)",2023-10-15,15500.0
30663,"Fuel (diesel, heating, parallel market)",2023-11-15,14700.000093
30664,"Fuel (diesel, heating, parallel market)",2023-12-15,13338.70971
30665,"Fuel (diesel, heating, parallel market)",2024-01-15,14447.368377
30666,"Fuel (diesel, heating, parallel market)",2024-02-15,14862.069065
30667,"Fuel (diesel, heating, parallel market)",2024-03-15,13096.774106
30668,"Fuel (diesel, heating, parallel market)",2024-04-15,13466.666697
30669,"Fuel (diesel, heating, parallel market)",2024-05-15,13838.709786
30670,"Fuel (diesel, heating, parallel market)",2024-06-15,13066.666604
30671,"Fuel (diesel, heating, parallel market)",2024-07-15,13338.70971
30672,"Fuel (diesel, heating, parallel market)",2024-08-15,13209.67739
30673,"Fuel (diesel, heating, parallel market)",2024-09-15,13433.333278
30674,"Fuel (diesel, heating, parallel market)",2024-10-15,17677.419573
30675,"Fuel (diesel, heating, parallel market)",2024-11-15,18766.666596
30676,"Fuel (diesel, heating, parallel market)",2024-12-15,18033.333302
30677,"Fuel (diesel, heating, parallel market)",2025-01-15,12846.154105
30678,"Fuel (diesel, heating, parallel market)",2025-02-15,11500.0
30679,"Fuel (diesel, heating, parallel market)",2025-03-15,15478.0918
30680,"Fuel (diesel, heating, parallel market)",2025-04-15,19141.6445
30681,"Fuel (diesel, heating, parallel market)",2025-05-15,16296.6982
30682,"Fuel (diesel, heating, parallel market)",2025-06-15,17240.8008
30683,"Fuel (diesel, transport, parallel market)",2023-01-15,11500.0
30684,"Fuel (diesel, transport, parallel market)",2023-02-15,9746.376918
30685,"Fuel (diesel, transport, parallel market)",2023-03-15,8763.537525
30686,"Fuel (diesel, transport, parallel market)",2023-04-15,9333.0
30687,"Fuel (diesel, transport, parallel market)",2023-06-15,6987.179477
30688,"Fuel (diesel, transport, parallel market)",2023-07-15,7505.387139
30689,"Fuel (diesel, transport, parallel market)",2023-08-15,10161.354729
30690,"Fuel (diesel, transport, parallel market)",2023-09-15,14566.666386
30691,"Fuel (diesel, transport, parallel market)",2023-10-15,15500.0
30692,"Fuel (diesel, transport, parallel market)",2023-11-15,14420.000067
30693,"Fuel (diesel, transport, parallel market)",2023-12-15,16032.258261
30694,"Fuel (diesel, transport, parallel market)",2024-01-15,15710.526213
30695,"Fuel (diesel, transport, parallel market)",2024-02-15,16137.930934
30696,"Fuel (diesel, transport, parallel market)",2024-03-15,14193.548212
30697,"Fuel (diesel, transport, parallel market)",2024-04-15,14633.333442
30698,"Fuel (diesel, transport, parallel market)",2024-05-15,13838.709786
30699,"Fuel (diesel, transport, parallel market)",2024-06-15,13533.333302
30700,"Fuel (diesel, transport, parallel market)",2024-07-15,14112.903236
30701,"Fuel (diesel, transport, parallel market)",2024-08-15,13661.290213
30702,"Fuel (diesel, transport, parallel market)",2024-09-15,14099.999906
30703,"Fuel (diesel, transport, parallel market)",2024-10-15,19903.226097
30704,"Fuel (diesel, transport, parallel market)",2024-11-15,20666.666666
30705,"Fuel (diesel, transport, parallel market)",2024-12-15,20233.333348
30706,"Fuel (diesel, transport, parallel market)",2025-01-15,13403.846231
30707,"Fuel (diesel, transport, parallel market)",2025-02-15,13000.0
30708,"Fuel (diesel, transport, parallel market)",2025-03-15,22779.0391
30709,"Fuel (diesel, transport, parallel market)",2025-04-15,23099.9414
30710,"Fuel (diesel, transport, parallel market)",2025-05-15,23588.5625
30711,"Fuel (diesel, transport, parallel market)",2025-06-15,24024.3496
30712,Fuel (diesel),2023-01-15,700.0
30713,Fuel (diesel),2023-02-15,700.0
30714,Fuel (diesel),2023-03-15,700.0
30715,Fuel (diesel),2023-04-15,700.0
30716,Fuel (diesel),2023-05-15,700.0
30717,Fuel (diesel),2023-06-15,700.0
30718,Fuel (diesel),2023-07-15,700.0
30719,Fuel (diesel),2023-08-15,916.66654
30720,Fuel (diesel),2023-09-15,2000.0
30721,Fuel (diesel),2023-10-15,2000.0
30722,Fuel (diesel),2023-11-15,2083.333345
30723,Fuel (diesel),2023-12-15,2167.741942
30724,Fuel (diesel),2024-01-15,4539.473868
30725,Fuel (diesel),2024-02-15,2200.0
30726,Fuel (diesel),2024-03-15,2200.0
30727,Fuel (diesel),2024-04-15,2200.0
30728,Fuel (diesel),2024-05-15,2200.0
30729,Fuel (diesel),2024-06-15,2200.0
30730,Fuel (diesel),2024-07-15,2200.0
30731,Fuel (diesel),2024-08-15,2200.0
30732,Fuel (diesel),2024-09-15,2200.0
30733,Fuel (diesel),2024-10-15,4458.064883
30734,Fuel (diesel),2024-11-15,5000.0
30735,Fuel (diesel),2024-12-15,10366.667024
30736,Fuel (diesel),2025-01-15,14038.461642
30737,Fuel (diesel),2025-02-15,13500.0
30738,Fuel (diesel),2025-03-15,2451.7161
30739,Fuel (diesel),2025-04-15,2502.6316
30740,Fuel (diesel),2025-05-15,2525.0386
30741,Fuel (diesel),2025-06-15,54015.6484
30801,Oil,2023-01-15,18566.6666
30802,Oil,2023-02-15,18811.594164
30803,Oil,2023-03-15,18800.946339
30804,Oil,2023-04-15,17833.0
30805,Oil,2023-06-15,15489.743403
30806,Oil,2023-07-15,16752.677256
30807,Oil,2023-08-15,25876.161788
30808,Oil,2023-09-15,28266.700513
30809,Oil,2023-10-15,26167.0
30810,Oil,2023-11-15,23000.0028
30811,Oil,2023-12-15,24505.451758
30812,Oil,2024-01-15,25464.938997
30813,Oil,2024-02-15,26827.58609
30814,Oil,2024-03-15,24489.51595
30815,Oil,2024-04-15,23955.553963
30816,Oil,2024-05-15,24161.291879
30817,Oil,2024-06-15,23411.113749
30818,Oil,2024-07-15,23956.990399
30819,Oil,2024-08-15,24268.816742
30820,Oil,2024-09-15,24899.998682
30821,Oil,2024-10-15,27263.440762
30822,Oil,2024-11-15,27077.778923
30823,Oil,2024-12-15,25244.442594
30824,Oil,2025-01-15,19205.125648
30825,Oil,2025-02-15,19833.33
30826,Oil,2025-03-15,27521.7363
30827,Oil,2025-04-15,28054.8945
30828,Oil,2025-05-15,28096.3203
30829,Oil,2025-06-15,27949.5977
30830,"Fuel (diesel, heating, parallel market)",2023-01-15,3250.0
30831,"Fuel (diesel, heating, parallel market)",2023-02-15,4000.0
30832,"Fuel (diesel, heating, parallel market)",2023-03-15,3370.967659
30833,"Fuel (diesel, heating, parallel market)",2023-04-15,3250.0
30834,"Fuel (diesel, heating, parallel market)",2023-05-15,2750.0
30835,"Fuel (diesel, heating, parallel market)",2023-06-15,2750.0
30836,"Fuel (diesel, heating, parallel market)",2023-07-15,2290.322544
30837,"Fuel (diesel, heating, parallel market)",2023-08-15,2500.0
30838,"Fuel (diesel, heating, parallel market)",2023-09-15,6550.000315
30839,"Fuel (diesel, heating, parallel market)",2023-10-15,4919.354776
30840,"Fuel (diesel, heating, parallel market)",2023-11-15,4967.391324
30841,"Fuel (diesel, heating, parallel market)",2023-12-15,5496.774241
30842,"Fuel (diesel, heating, parallel market)",2024-01-15,6439.473703
30843,"Fuel (diesel, heating, parallel market)",2024-02-15,5865.517218
30844,"Fuel (diesel, heating, parallel market)",2024-03-15,5745.161294
30845,"Fuel (diesel, heating, parallel market)",2024-04-15,5710.000014
30846,"Fuel (diesel, heating, parallel market)",2024-05-15,5500.0
30847,"Fuel (diesel, heating, parallel market)",2024-06-15,5500.0
30848,"Fuel (diesel, heating, parallel market)",2024-07-15,5500.0
30849,"Fuel (diesel, heating, parallel market)",2024-08-15,5500.0
30850,"Fuel (diesel, heating, parallel market)",2024-09-15,5656.66666
30851,"Fuel (diesel, heating, parallel market)",2024-10-15,6375.000072
30852,"Fuel (diesel, heating, parallel market)",2024-11-15,6700.0
30853,"Fuel (diesel, heating, parallel market)",2024-12-15,9536.36376
30854,"Fuel (diesel, heating, parallel market)",2025-01-15,6519.230484
30855,"Fuel (diesel, heating, parallel market)",2025-02-15,8000.0
30856,"Fuel (diesel, heating, parallel market)",2025-03-15,5747.6411
30857,"Fuel (diesel, heating, parallel market)",2025-04-15,5599.1143
30858,"Fuel (diesel, heating, parallel market)",2025-05-15,5466.9766
